code,iso3c,country,group,landuse,ghg,water,consumption
50,CYP,Cyprus,eggs,21954,82,101367720,10343
50,CYP,Cyprus,"fats, animals",1872,19,10517236,533
50,CYP,Cyprus,"fish, seafood",0,26,0,24648
50,CYP,Cyprus,"meat, other",13000,37,39581822,2587
50,CYP,Cyprus,mutton & goat meat,24376,319,77407244,6383
50,CYP,Cyprus,nonfood,-70,-1,-433282,694
50,CYP,Cyprus,"offals, edible",14302,69,71684183,3028
50,CYP,Cyprus,pigmeat,242374,1058,1220147620,46481
50,CYP,Cyprus,poultry meat,60315,223,285516964,30558
50,CYP,Cyprus,veg,404622,2866,2384136301,571185
51,CSK,Czechoslovakia,alc,0,0,0,0
51,CSK,Czechoslovakia,bovine meat,0,0,0,0
51,CSK,Czechoslovakia,dairy,0,0,0,0
51,CSK,Czechoslovakia,eggs,0,0,0,0
51,CSK,Czechoslovakia,"fats, animals",0,0,0,0
51,CSK,Czechoslovakia,"fish, seafood",0,0,0,0
51,CSK,Czechoslovakia,"meat, other",0,0,0,0
51,CSK,Czechoslovakia,mutton & goat meat,0,0,0,0
51,CSK,Czechoslovakia,nonfood,0,0,0,0
51,CSK,Czechoslovakia,"offals, edible",0,0,0,0
51,CSK,Czechoslovakia,pigmeat,0,0,0,0
51,CSK,Czechoslovakia,poultry meat,0,0,0,0
51,CSK,Czechoslovakia,veg,0,0,0,0
52,AZE,Azerbaijan,alc,76780,93,381786189,552686
52,AZE,Azerbaijan,bovine meat,1370775,7116,3926133392,117268
52,AZE,Azerbaijan,dairy,1540700,9512,4452312077,1407872
52,AZE,Azerbaijan,eggs,225361,798,926753660,73172
52,AZE,Azerbaijan,"fats, animals",16846,86,44602705,1749
52,AZE,Azerbaijan,"fish, seafood",0,141,0,20069
52,AZE,Azerbaijan,"meat, other",9137,28,30382440,576
52,AZE,Azerbaijan,mutton & goat meat,975748,4326,1892182411,71947
52,AZE,Azerbaijan,nonfood,9822,43,27501706,3392
52,AZE,Azerbaijan,"offals, edible",172509,1304,448616876,18918
52,AZE,Azerbaijan,pigmeat,16191,8398,73389621,2724
52,AZE,Azerbaijan,poultry meat,281474,765,1151689799,96182
52,AZE,Azerbaijan,veg,5487983,10703,24764236945,5862202
53,BEN,Benin,alc,27806,86,131371809,135913
53,BEN,Benin,bovine meat,1636024,8708,5541067973,31281
53,BEN,Benin,dairy,493974,4847,1728771114,87252
53,BEN,Benin,eggs,111111,793,583340780,9438
53,BEN,Benin,"fats, animals",77705,495,252458080,1835
53,BEN,Benin,"fish, seafood",0,264,0,131663
53,BEN,Benin,"meat, other",1134,3,3461711,8506
53,BEN,Benin,mutton & goat meat,131126,2885,207568634,8504
53,BEN,Benin,nonfood,31091,191,103193244,889
53,BEN,Benin,"offals, edible",334595,2082,1202165554,9060
53,BEN,Benin,pigmeat,240528,1442,1271234136,9091
53,BEN,Benin,poultry meat,502002,2516,2647737270,192386
53,BEN,Benin,veg,6421005,31032,41305171175,6927591
54,DNK,Denmark,alc,122018,205,528015956,528524
54,DNK,Denmark,bovine meat,913692,8396,2587650069,160091
54,DNK,Denmark,dairy,873321,4505,2062732752,1515742
54,DNK,Denmark,eggs,85380,443,405427730,86172
54,DNK,Denmark,"fats, animals",139154,1138,331687890,46214
54,DNK,Denmark,"fish, seafood",0,136,0,98285
54,DNK,Denmark,"meat, other",67314,242,225369877,4821
54,DNK,Denmark,mutton & goat meat,22932,353,43003509,4904
54,DNK,Denmark,nonfood,-18,0,-47413,3615
54,DNK,Denmark,"offals, edible",91067,529,360971396,34105
54,DNK,Denmark,pigmeat,251519,1277,1096512546,131355
54,DNK,Denmark,poultry meat,135248,581,597380166,139968
54,DNK,Denmark,veg,1466501,6310,9063995294,3258369
55,DMA,Dominica,alc,600,2,6594663,1348
55,DMA,Dominica,bovine meat,5835,225,31369206,752
55,DMA,Dominica,dairy,5965,346,33059406,10141
55,DMA,Dominica,eggs,491,60,3818012,190
55,DMA,Dominica,"fats, animals",1203,7,3387920,136
55,DMA,Dominica,"fish, seafood",0,1,0,1497
55,DMA,Dominica,"meat, other",0,0,1448,1
55,DMA,Dominica,mutton & goat meat,634,33,3132211,85
55,DMA,Dominica,nonfood,0,0,0,0
55,DMA,Dominica,"offals, edible",849,46,5103769,179
55,DMA,Dominica,pigmeat,3920,263,26607262,891
55,DMA,Dominica,poultry meat,3066,68,17921782,2221
55,DMA,Dominica,veg,47149,1257,450133139,75446
56,DOM,Dominican Republic,alc,98764,271,802633775,495575
56,DOM,Dominican Republic,bovine meat,691592,13416,3680627400,101691
56,DOM,Dominican Republic,dairy,388344,4443,1960937197,704941
56,DOM,Dominican Republic,eggs,135871,953,872997666,83051
56,DOM,Dominican Republic,"fats, animals",112953,1320,432688605,14276
56,DOM,Dominican Republic,"fish, seafood",0,100,0,79606
56,DOM,Dominican Republic,"meat, other",7503,22,22830765,275
56,DOM,Dominican Republic,mutton & goat meat,19690,1619,88464067,2156
56,DOM,Dominican Republic,nonfood,3629,77,18782038,4894
56,DOM,Dominican Republic,"offals, edible",66335,886,390310554,21502
56,DOM,Dominican Republic,pigmeat,349155,1779,2168173196,103055
56,DOM,Dominican Republic,poultry meat,445664,2818,2840464777,276798
56,DOM,Dominican Republic,veg,2501180,14171,24691362330,5424749
57,BLR,Belarus,alc,395130,940,1721018955,748859
57,BLR,Belarus,bovine meat,1361922,9201,4443906018,178972
57,BLR,Belarus,dairy,1583057,7110,5447973301,1549249
57,BLR,Belarus,eggs,484178,1722,2227519664,155548
57,BLR,Belarus,"fats, animals",264296,1696,853377974,34077
57,BLR,Belarus,"fish, seafood",0,65,0,141809
57,BLR,Belarus,"meat, other",189244,504,719796213,2059
57,BLR,Belarus,mutton & goat meat,11768,48,22278105,1149
57,BLR,Belarus,nonfood,0,0,0,3255
57,BLR,Belarus,"offals, edible",487117,1944,2051773762,75023
57,BLR,Belarus,pigmeat,2881905,8796,13572199981,383497
57,BLR,Belarus,poultry meat,819541,1975,3777868379,267771
57,BLR,Belarus,veg,3213530,9112,15988776589,6153120
58,ECU,Ecuador,alc,187938,1167,1033494618,607242
58,ECU,Ecuador,bovine meat,2673885,22671,9288038173,265423
58,ECU,Ecuador,dairy,1229655,12006,4802097695,2175930
58,ECU,Ecuador,eggs,158014,2004,975975605,128419
58,ECU,Ecuador,"fats, animals",693570,5497,2268632760,64604
58,ECU,Ecuador,"fish, seafood",0,65,0,126438
58,ECU,Ecuador,"meat, other",2986,14,11626893,10072
58,ECU,Ecuador,mutton & goat meat,72359,484,229829070,6745
58,ECU,Ecuador,nonfood,22700,199,79390586,3387
58,ECU,Ecuador,"offals, edible",247948,2243,1020920337,54192
58,ECU,Ecuador,pigmeat,571890,5971,3492375601,216574
58,ECU,Ecuador,poultry meat,411447,4801,2545863677,336953
58,ECU,Ecuador,veg,3025395,98344,21396201752,5376882
59,EGY,Egypt,alc,34015,34,122495742,109043
59,EGY,Egypt,bovine meat,26940445,86138,47467231828,1056493
59,EGY,Egypt,dairy,14476398,22434,41667376551,5656561
59,EGY,Egypt,eggs,1193648,3640,7422661813,346151
59,EGY,Egypt,"fats, animals",433558,940,610363110,17241
59,EGY,Egypt,"fish, seafood",0,4941,0,1794757
59,EGY,Egypt,"meat, other",2356997,3018,2797685543,120861
59,EGY,Egypt,mutton & goat meat,3849318,7528,2831722594,129585
59,EGY,Egypt,nonfood,28249,30,15846136,2607
59,EGY,Egypt,"offals, edible",2054919,6249,4963215294,215483
59,EGY,Egypt,pigmeat,6136,42,39015021,1145
59,EGY,Egypt,poultry meat,3443299,10295,21590284612,1046336
59,EGY,Egypt,veg,24917522,70853,180365116535,64022906
60,SLV,El Salvador,alc,28075,127,201444885,146844
60,SLV,El Salvador,bovine meat,415006,9298,1678700880,43456
60,SLV,El Salvador,dairy,547914,5908,2301024520,776216
60,SLV,El Salvador,eggs,131191,904,703886021,55704
60,SLV,El Salvador,"fats, animals",199327,2069,659824350,20067
60,SLV,El Salvador,"fish, seafood",0,92,0,44404
60,SLV,El Salvador,"meat, other",31,0,75363,7
60,SLV,El Salvador,mutton & goat meat,1268,46,4921965,130
60,SLV,El Salvador,nonfood,73,14,-4623244,633
60,SLV,El Salvador,"offals, edible",20766,324,99547812,5385
60,SLV,El Salvador,pigmeat,90566,853,495833474,18052
60,SLV,El Salvador,poultry meat,269670,1766,1448884987,119983
60,SLV,El Salvador,veg,1761843,14935,10549400281,2405658
63,EST,Estonia,alc,87479,298,434748152,197723
63,EST,Estonia,bovine meat,57061,631,165603057,13701
63,EST,Estonia,dairy,269152,2837,786321667,323904
63,EST,Estonia,eggs,37147,242,164579940,15553
63,EST,Estonia,"fats, animals",2524,68,7071602,771
63,EST,Estonia,"fish, seafood",0,1,0,808
63,EST,Estonia,"meat, other",1585,8,5157096,239
63,EST,Estonia,mutton & goat meat,3915,826,6202520,586
63,EST,Estonia,nonfood,-681,-28,-3339431,724
63,EST,Estonia,"offals, edible",27865,216,111168601,5519
63,EST,Estonia,pigmeat,248158,1412,1147821954,49277
63,EST,Estonia,poultry meat,56577,294,253680672,25999
63,EST,Estonia,veg,335705,1957,1952401424,613754
66,FJI,Fiji,alc,8564,33,41849496,28683
66,FJI,Fiji,bovine meat,39354,1821,167622679,8542
66,FJI,Fiji,dairy,10139,329,41134447,43600
66,FJI,Fiji,eggs,2159,96,13293012,3865
66,FJI,Fiji,"fats, animals",13301,172,41470118,1982
66,FJI,Fiji,"fish, seafood",0,58,0,31790
66,FJI,Fiji,"meat, other",3066,9,9322286,111
66,FJI,Fiji,mutton & goat meat,25963,494,78909228,5084
66,FJI,Fiji,nonfood,0,0,0,393
66,FJI,Fiji,"offals, edible",12186,144,41036363,2660
66,FJI,Fiji,pigmeat,5974,336,35274371,3907
66,FJI,Fiji,poultry meat,13493,381,83415519,22206
66,FJI,Fiji,veg,321843,1381,1773443028,692764
67,FIN,Finland,alc,148281,254,508709039,533130
67,FIN,Finland,bovine meat,710055,7049,1720986772,103484
67,FIN,Finland,dairy,1250160,8312,3081892860,2276433
67,FIN,Finland,eggs,110702,393,330503875,50695
67,FIN,Finland,"fats, animals",40935,403,114858386,6311
67,FIN,Finland,"fish, seafood",0,287,0,192801
67,FIN,Finland,"meat, other",295820,938,851453577,10489
67,FIN,Finland,mutton & goat meat,15224,280,28248317,3035
67,FIN,Finland,nonfood,-2081,-19,-4219531,2324
67,FIN,Finland,"offals, edible",48287,252,140700444,7620
67,FIN,Finland,pigmeat,1144461,4424,3836808693,195085
67,FIN,Finland,poultry meat,227129,564,707268864,109444
67,FIN,Finland,veg,1198319,6343,7613849430,2298354
68,FRA,France,alc,1995104,2373,8351418421,5544464
68,FRA,France,bovine meat,6830457,86770,24771314525,1583015
68,FRA,France,dairy,6731791,55847,26283090919,15946465
68,FRA,France,eggs,1030791,5623,4726091210,817434
68,FRA,France,"fats, animals",567463,7487,2074081964,159465
68,FRA,France,"fish, seafood",0,4437,0,2166042
68,FRA,France,"meat, other",1064890,3749,3670392179,225143
68,FRA,France,mutton & goat meat,838078,13426,1810545495,210428
68,FRA,France,nonfood,-115808,-400,-1666140972,-41165
68,FRA,France,"offals, edible",1284727,10243,5588585225,391418
68,FRA,France,pigmeat,8848520,45358,42461186351,2134287
68,FRA,France,poultry meat,2012964,8984,9323924154,1578125
68,FRA,France,veg,14604801,61147,96037628725,36450790
70,PYF,French Polynesia,alc,4812,8,19825413,17660
70,PYF,French Polynesia,bovine meat,92942,940,310177111,8821
70,PYF,French Polynesia,dairy,12250,146,49648355,26666
70,PYF,French Polynesia,eggs,4980,29,48528590,2637
70,PYF,French Polynesia,"fats, animals",323,7,1417033,65
70,PYF,French Polynesia,"fish, seafood",0,23,0,12837
70,PYF,French Polynesia,"meat, other",23953,69,70227139,878
70,PYF,French Polynesia,mutton & goat meat,3285,113,11764519,853
70,PYF,French Polynesia,nonfood,29,2,217054,117
70,PYF,French Polynesia,"offals, edible",6930,63,33634609,1300
70,PYF,French Polynesia,pigmeat,25882,116,207238856,3998
70,PYF,French Polynesia,poultry meat,16547,53,89557891,13312
70,PYF,French Polynesia,veg,55665,719,386943396,103210
72,DJI,Djibouti,alc,1569,22,7390796,3966
72,DJI,Djibouti,bovine meat,1698369,1860,614275910,7636
72,DJI,Djibouti,dairy,292210,354,142275528,47402
72,DJI,Djibouti,eggs,886,6,5047025,523
72,DJI,Djibouti,"fats, animals",43581,63,19910770,465
72,DJI,Djibouti,"fish, seafood",0,7,0,3001
72,DJI,Djibouti,"meat, other",29,0,78072,683
72,DJI,Djibouti,mutton & goat meat,117793,337,32003904,4622
72,DJI,Djibouti,nonfood,21691,22,6890395,123
72,DJI,Djibouti,"offals, edible",329220,392,117627494,2598
72,DJI,Djibouti,pigmeat,437,4,2841394,135
72,DJI,Djibouti,poultry meat,3716,38,26407728,2369
72,DJI,Djibouti,veg,1257459,4129,10237099263,1138064
73,GEO,Georgia,alc,181287,299,884432118,136401
73,GEO,Georgia,bovine meat,239013,2788,761636167,27197
73,GEO,Georgia,dairy,441613,7607,1411047607,632298
73,GEO,Georgia,eggs,33754,5425,154285610,25255
73,GEO,Georgia,"fats, animals",100220,879,298216711,14068
73,GEO,Georgia,"fish, seafood",0,61,0,46112
73,GEO,Georgia,"meat, other",42810,243,140579936,476
73,GEO,Georgia,mutton & goat meat,2708,92,5529338,3014
73,GEO,Georgia,nonfood,1,0,3828,3564
73,GEO,Georgia,"offals, edible",43022,433,156334370,8538
73,GEO,Georgia,pigmeat,156972,1136,791678534,34871
73,GEO,Georgia,poultry meat,78290,451,424036666,54882
73,GEO,Georgia,veg,2145117,5926,10291602430,1779107
74,GAB,Gabon,alc,23276,49,104718296,141732
74,GAB,Gabon,bovine meat,200673,2138,765688368,12138
74,GAB,Gabon,dairy,52399,580,189043971,54403
74,GAB,Gabon,eggs,17807,334,81149551,2096
74,GAB,Gabon,"fats, animals",3345,65,8191912,332
74,GAB,Gabon,"fish, seafood",0,127,0,57136
74,GAB,Gabon,"meat, other",14625,108,52189551,29825
74,GAB,Gabon,mutton & goat meat,35097,827,40554436,2112
74,GAB,Gabon,nonfood,994,22,3822016,77
74,GAB,Gabon,"offals, edible",78003,742,301313687,9017
74,GAB,Gabon,pigmeat,110094,1666,530094941,13435
74,GAB,Gabon,poultry meat,95892,822,501684287,53645
74,GAB,Gabon,veg,736912,10827,4250869029,1074966
75,GMB,Gambia,alc,38382,104,121898485,56645
75,GMB,Gambia,bovine meat,178317,1347,395777158,3872
75,GMB,Gambia,dairy,306953,949,684050607,74065
75,GMB,Gambia,eggs,7755,51,33942253,1559
75,GMB,Gambia,"fats, animals",6318,55,13869482,175
75,GMB,Gambia,"fish, seafood",0,2729,0,41703
75,GMB,Gambia,"meat, other",2,0,8599,1297
75,GMB,Gambia,mutton & goat meat,15917,348,26889874,1437
75,GMB,Gambia,nonfood,0,0,0,1
75,GMB,Gambia,"offals, edible",33552,278,77955733,1103
75,GMB,Gambia,pigmeat,6323,37,26595087,488
75,GMB,Gambia,poultry meat,16509,82,79912604,6434
75,GMB,Gambia,veg,897803,4288,4084736399,457495
79,DEU,Germany,alc,2191309,3627,9090030828,10669380
79,DEU,Germany,bovine meat,6194675,46226,17385641474,1105446
79,DEU,Germany,dairy,13591593,73401,41042149414,21727823
79,DEU,Germany,eggs,1159631,8860,5578639372,1023986
79,DEU,Germany,"fats, animals",2576027,19616,7441143432,649003
79,DEU,Germany,"fish, seafood",0,1820,0,1035869
79,DEU,Germany,"meat, other",1584595,5000,4859810138,194812
79,DEU,Germany,mutton & goat meat,231169,3748,505155406,65203
79,DEU,Germany,nonfood,-1345,1,-6628541,81043
79,DEU,Germany,"offals, edible",281747,1951,1225846850,67582
79,DEU,Germany,pigmeat,15631334,104442,74466465991,4353746
79,DEU,Germany,poultry meat,1756448,10019,8674756675,1561010
79,DEU,Germany,veg,17319613,71891,108864749846,41724150
80,BIH,Bosnia and Herzegovina,alc,195986,658,964836643,296467
80,BIH,Bosnia and Herzegovina,bovine meat,400204,3446,1367722507,35234
80,BIH,Bosnia and Herzegovina,dairy,576789,5683,2067291231,706914
80,BIH,Bosnia and Herzegovina,eggs,43251,293,208151045,16554
80,BIH,Bosnia and Herzegovina,"fats, animals",24876,205,80109008,3129
80,BIH,Bosnia and Herzegovina,"fish, seafood",0,36,0,17297
80,BIH,Bosnia and Herzegovina,"meat, other",2389,7,7432719,88
80,BIH,Bosnia and Herzegovina,mutton & goat meat,27602,727,70761604,2295
80,BIH,Bosnia and Herzegovina,nonfood,-3700,-29,-13826713,2863
80,BIH,Bosnia and Herzegovina,"offals, edible",52393,459,204091191,8946
80,BIH,Bosnia and Herzegovina,pigmeat,215178,4245,1053609513,35781
80,BIH,Bosnia and Herzegovina,poultry meat,134289,678,653332891,55694
80,BIH,Bosnia and Herzegovina,veg,1814276,7786,9093785914,2465419
81,GHA,Ghana,alc,189141,413,802836656,451780
81,GHA,Ghana,bovine meat,1089634,7052,3910056972,28483
81,GHA,Ghana,dairy,238663,4535,879054135,227925
81,GHA,Ghana,eggs,483847,1587,2875219545,32349
81,GHA,Ghana,"fats, animals",72408,1031,229842725,3847
81,GHA,Ghana,"fish, seafood",0,831,0,667936
81,GHA,Ghana,"meat, other",2024,8,6280342,119480
81,GHA,Ghana,mutton & goat meat,400715,14224,854161758,44690
81,GHA,Ghana,nonfood,-23268,-408,-130911464,-8725
81,GHA,Ghana,"offals, edible",441349,3772,1959087068,43277
81,GHA,Ghana,pigmeat,827852,2373,4912779022,31034
81,GHA,Ghana,poultry meat,930028,3468,5460787780,208946
81,GHA,Ghana,veg,10526844,30772,63997295440,26591556
83,KIR,Kiribati,alc,100,0,460772,322
83,KIR,Kiribati,bovine meat,9162,58,24368290,583
83,KIR,Kiribati,dairy,1679,11,4920878,2047
83,KIR,Kiribati,eggs,226,9,5093037,295
83,KIR,Kiribati,"fats, animals",1,0,5758,46
83,KIR,Kiribati,"fish, seafood",0,36,0,7385
83,KIR,Kiribati,"meat, other",157,0,432563,7
83,KIR,Kiribati,mutton & goat meat,70,1,192436,11
83,KIR,Kiribati,nonfood,0,0,0,1
83,KIR,Kiribati,"offals, edible",143,2,2202790,67
83,KIR,Kiribati,pigmeat,2759,25,43282537,1014
83,KIR,Kiribati,poultry meat,3353,19,23796200,1543
83,KIR,Kiribati,veg,33489,157,331506597,56644
84,GRC,Greece,alc,187032,364,674376156,626069
84,GRC,Greece,bovine meat,1387633,13025,5454289657,189302
84,GRC,Greece,dairy,2067960,13100,9735860504,2990237
84,GRC,Greece,eggs,325209,2428,1600817762,104098
84,GRC,Greece,"fats, animals",30292,333,127660779,5570
84,GRC,Greece,"fish, seafood",0,251,0,212524
84,GRC,Greece,"meat, other",360724,1163,1213983943,33905
84,GRC,Greece,mutton & goat meat,703112,9611,2482053320,143325
84,GRC,Greece,nonfood,31699,111,160346513,40333
84,GRC,Greece,"offals, edible",191508,1577,881330650,34583
84,GRC,Greece,pigmeat,1604749,11471,8142239555,322977
84,GRC,Greece,poultry meat,435316,2315,2144418807,163498
84,GRC,Greece,veg,5125150,23978,25851368284,8409858
86,GRD,Grenada,alc,813,2,5277093,3109
86,GRD,Grenada,bovine meat,5328,721,24514351,438
86,GRD,Grenada,dairy,4945,571,22029459,8583
86,GRD,Grenada,eggs,6122,790,47566843,1300
86,GRD,Grenada,"fats, animals",1954,91,6385803,228
86,GRD,Grenada,"fish, seafood",0,2,0,2784
86,GRD,Grenada,"meat, other",0,0,2,127
86,GRD,Grenada,mutton & goat meat,1211,146,7117347,138
86,GRD,Grenada,nonfood,22,9,152883,2
86,GRD,Grenada,"offals, edible",813,43,4289449,134
86,GRD,Grenada,pigmeat,8325,76,57079017,1211
86,GRD,Grenada,poultry meat,7650,304,51683232,4420
86,GRD,Grenada,veg,56413,254,513751881,44619
89,GTM,Guatemala,alc,67806,1075,446599507,191523
89,GTM,Guatemala,bovine meat,965415,15743,4308591260,84438
89,GTM,Guatemala,dairy,450900,9403,2031518073,727326
89,GTM,Guatemala,eggs,329702,5214,1965988047,224592
89,GTM,Guatemala,"fats, animals",149177,1528,539086491,14210
89,GTM,Guatemala,"fish, seafood",0,18,0,16030
89,GTM,Guatemala,"meat, other",134302,1320,654535478,3770
89,GTM,Guatemala,mutton & goat meat,25143,505,105387792,3447
89,GTM,Guatemala,nonfood,-2920,-51,-17299018,1798
89,GTM,Guatemala,"offals, edible",86438,1450,429585441,15248
89,GTM,Guatemala,pigmeat,326160,5492,1945517662,74819
89,GTM,Guatemala,poultry meat,372628,4536,2151343976,265158
89,GTM,Guatemala,veg,4318169,67916,29213399179,6613125
90,GIN,Guinea,alc,3916,7,16995117,26031
90,GIN,Guinea,bovine meat,3141182,25490,8299855730,69789
90,GIN,Guinea,dairy,880998,8596,2190035207,239194
90,GIN,Guinea,eggs,185843,2045,873511105,25571
90,GIN,Guinea,"fats, animals",100669,908,260165181,2668
90,GIN,Guinea,"fish, seafood",0,161,0,107827
90,GIN,Guinea,"meat, other",104,0,294940,6082
90,GIN,Guinea,mutton & goat meat,201694,4661,343211819,17588
90,GIN,Guinea,nonfood,28,0,73204,868
90,GIN,Guinea,"offals, edible",542548,4924,1457981993,17143
90,GIN,Guinea,pigmeat,53278,601,249458846,1890
90,GIN,Guinea,poultry meat,77969,708,378913392,19759
90,GIN,Guinea,veg,8928741,106981,59010405050,6134223
91,GUY,Guyana,alc,-9192,-152,-108490999,11241
91,GUY,Guyana,bovine meat,48062,1758,151196244,2286
91,GUY,Guyana,dairy,77147,2013,329224940,106995
91,GUY,Guyana,eggs,2582,40,19350186,1020
91,GUY,Guyana,"fats, animals",3113,63,8884222,269
91,GUY,Guyana,"fish, seafood",0,12,0,23736
91,GUY,Guyana,"meat, other",3111,9,9507768,110
91,GUY,Guyana,mutton & goat meat,17740,823,39976328,836
91,GUY,Guyana,nonfood,507,21,1528118,122
91,GUY,Guyana,"offals, edible",3415,86,22613699,554
91,GUY,Guyana,pigmeat,7949,97,52868376,2004
91,GUY,Guyana,poultry meat,128941,2505,1089395286,28529
91,GUY,Guyana,veg,358007,10686,3029819993,575617
93,HTI,Haiti,alc,29442,119,434350839,92781
93,HTI,Haiti,bovine meat,341846,7014,1587813410,47072
93,HTI,Haiti,dairy,182820,2803,758337798,199710
93,HTI,Haiti,eggs,7812,72,43434533,5520
93,HTI,Haiti,"fats, animals",40561,353,136316206,3695
93,HTI,Haiti,"fish, seafood",0,164,0,49887
93,HTI,Haiti,"meat, other",375719,1737,1761320770,9480
93,HTI,Haiti,mutton & goat meat,59799,1336,262734650,6433
93,HTI,Haiti,nonfood,3711,79,17359342,931
93,HTI,Haiti,"offals, edible",103151,1311,479071965,15067
93,HTI,Haiti,pigmeat,143208,1301,811925486,44126
93,HTI,Haiti,poultry meat,97215,381,517925592,78665
93,HTI,Haiti,veg,4930361,23971,32073926469,4059034
95,HND,Honduras,alc,48505,787,404718405,167365
95,HND,Honduras,bovine meat,430943,13219,2065456400,57005
95,HND,Honduras,dairy,447132,8962,2006576284,753934
95,HND,Honduras,eggs,87264,2092,465467136,42334
95,HND,Honduras,"fats, animals",101721,847,314334237,10858
95,HND,Honduras,"fish, seafood",0,18,0,32248
95,HND,Honduras,"meat, other",14010,210,67413422,50
95,HND,Honduras,mutton & goat meat,2769,38,11040858,291
95,HND,Honduras,nonfood,3833,111,18301005,1327
95,HND,Honduras,"offals, edible",47719,841,213536946,10442
95,HND,Honduras,pigmeat,182113,2350,962291258,46672
95,HND,Honduras,poultry meat,329572,7373,1758388086,164829
95,HND,Honduras,veg,2241340,43328,14048545451,3175753
96,HKG,"China, Hong Kong SAR",alc,45352,103,219001899,205627
96,HKG,"China, Hong Kong SAR",bovine meat,2446615,18485,7420168107,181378
96,HKG,"China, Hong Kong SAR",dairy,427373,5983,1382027627,728919
96,HKG,"China, Hong Kong SAR",eggs,132303,902,770683633,108422
96,HKG,"China, Hong Kong SAR","fats, animals",192286,777,403081929,31013
96,HKG,"China, Hong Kong SAR","fish, seafood",0,1108,0,503386
96,HKG,"China, Hong Kong SAR","meat, other",148393,557,416406366,22907
96,HKG,"China, Hong Kong SAR",mutton & goat meat,121600,1492,243033640,13536
96,HKG,"China, Hong Kong SAR",nonfood,-435,-6,-385566,2915
96,HKG,"China, Hong Kong SAR","offals, edible",1070464,8947,4230805444,181369
96,HKG,"China, Hong Kong SAR",pigmeat,1555511,10872,8511098917,457384
96,HKG,"China, Hong Kong SAR",poultry meat,580737,3704,3412230277,431920
96,HKG,"China, Hong Kong SAR",veg,1569390,10012,13276280154,3019017
97,HUN,Hungary,alc,277892,238,1016412427,1002964
97,HUN,Hungary,bovine meat,179204,1671,563110763,38167
97,HUN,Hungary,dairy,1743509,5615,7309575171,1636826
97,HUN,Hungary,eggs,259287,1620,1084316717,128134
97,HUN,Hungary,"fats, animals",248402,2032,841336922,138953
97,HUN,Hungary,"fish, seafood",0,35,0,51069
97,HUN,Hungary,"meat, other",27477,77,88969706,11852
97,HUN,Hungary,mutton & goat meat,1377,24,3654082,1289
97,HUN,Hungary,nonfood,-23089,-45,-89345641,-7652
97,HUN,Hungary,"offals, edible",62762,327,271477702,13601
97,HUN,Hungary,pigmeat,2091547,8563,9272290417,384792
97,HUN,Hungary,poultry meat,555188,2064,2336431503,271229
97,HUN,Hungary,veg,2114215,3754,10951095479,3999113
98,HRV,Croatia,alc,96073,409,378409363,421226
98,HRV,Croatia,bovine meat,470007,3839,1881556936,48988
98,HRV,Croatia,dairy,723625,6161,3620193207,988623
98,HRV,Croatia,eggs,97287,728,464149110,37426
98,HRV,Croatia,"fats, animals",312930,2476,1263617842,37326
98,HRV,Croatia,"fish, seafood",0,199,0,80371
98,HRV,Croatia,"meat, other",30479,160,150879360,3365
98,HRV,Croatia,mutton & goat meat,45889,461,171537667,5926
98,HRV,Croatia,nonfood,-36123,-284,-149433805,-3264
98,HRV,Croatia,"offals, edible",57436,2619,269887211,8970
98,HRV,Croatia,pigmeat,1071964,63632,5344321648,186784
98,HRV,Croatia,poultry meat,84272,561,425672791,35959
98,HRV,Croatia,veg,1067028,5716,6978755095,1837821
99,ISL,Iceland,alc,5593,11,24301306,27884
99,ISL,Iceland,bovine meat,19212,299,42214207,4298
99,ISL,Iceland,dairy,30929,425,61659588,79449
99,ISL,Iceland,eggs,2078,52,8672409,2801
99,ISL,Iceland,"fats, animals",4221,27,7514991,491
99,ISL,Iceland,"fish, seafood",0,34,0,26969
99,ISL,Iceland,"meat, other",64312,185,120988737,2995
99,ISL,Iceland,mutton & goat meat,71368,365,104046919,7012
99,ISL,Iceland,nonfood,-835,-14,-1671448,-162
99,ISL,Iceland,"offals, edible",9462,60,17891434,1324
99,ISL,Iceland,pigmeat,13608,139,60037087,6638
99,ISL,Iceland,poultry meat,6416,42,27169990,8443
99,ISL,Iceland,veg,63382,544,465668708,136373
100,IND,India,alc,42260,101,451958783,2508263
100,IND,India,bovine meat,43562915,459954,142789223515,1342940
100,IND,India,dairy,100559181,364764,408029561264,113003100
100,IND,India,eggs,9430259,18579,74770427341,3431774
100,IND,India,"fats, animals",1254433,14442,4072455045,51815
100,IND,India,"fish, seafood",0,13843,0,6310373
100,IND,India,"meat, other",16,0,73397,179269
100,IND,India,mutton & goat meat,2900561,106003,6982935718,740666
100,IND,India,nonfood,4525702,36884,27289353697,849395
100,IND,India,"offals, edible",7190691,74888,27273047761,496334
100,IND,India,pigmeat,3240115,10911,25567596163,359264
100,IND,India,poultry meat,6321323,9859,50141856581,2304176
100,IND,India,veg,426031331,1032948,2809159307388,529096978
101,IDN,Indonesia,alc,134803,991,967152249,279979
101,IDN,Indonesia,bovine meat,9217972,116640,41775589433,612002
101,IDN,Indonesia,dairy,2453008,25056,10873180014,3602185
101,IDN,Indonesia,eggs,2868507,37879,19097655035,1227328
